place_id,name,description,is_spending_on_ads,reviews,rating,competitors,website,phone,can_claim,owner_name,owner_profile_link,featured_image,main_category,categories,workday_timing,is_temporarily_closed,closed_on,address,review_keywords,link,query
ChIJFRlbzJnJby4R7IWr-xXxIaA,Pantai Larangan Indah,,,1359,4.2,"Name: Pantai Alam Indah
Link: https://www.google.com/maps/search/Pantai+Alam+Indah/@-6.847712,109.14271439999999?authuser=0&hl=id&entry=ttu
Reviews: 902 reviews

Name: Obyek wisata Pantai Alam Indah (PAI)
Link: https://www.google.com/maps/search/Obyek+wisata+Pantai+Alam+Indah+(PAI)/@-6.847543399999999,109.140383?authuser=0&hl=id&entry=ttu
Reviews: 215 reviews

Name: Pantai larangan tegal
Link: https://www.google.com/maps/search/Pantai+larangan+tegal/@-6.8592507,109.1878066?authuser=0&hl=id&entry=ttu
Reviews: 154 reviews

Name: Pantai Padaharja
Link: https://www.google.com/maps/search/Pantai+Padaharja/@-6.856541600000001,109.18096720000001?authuser=0&hl=id&entry=ttu
Reviews: 39 reviews

Name: REKREASI MANCING
Link: https://www.google.com/maps/search/REKREASI+MANCING/@-6.860442,109.193961?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews",,,1,Pantai Larangan Indah (Pemilik),,https://lh3.ggpht.com/p/AC9h4noWohIhRIJYcZEM244GXvRVh-gbhyA6Tt6nW1rcXW4inei-_y9Qqd-XL1FgMBz07IOYUFI5ZypzXKu3hGMyIlcg3lM2xaqJ-e7QJhw5aMLlVRy_4tpppFAHVtmQO5m4y10g3clhtQ=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"Larangan, Munjung Agung, Kec. Kramat, Kabupaten Tegal, Jawa Tengah 52181","pantainya, kebersihan, pemandangan, 2000, ombak, sore, santai, mendoan, tiket, karaoke",https://www.google.com/maps/place/Pantai+Larangan+Indah/data=!4m7!3m6!1s0x2e6fc999cc5b1915:0xa021f115fbab85ec!8m2!3d-6.8601113!4d109.1890668!16s%2Fg%2F11hzmsf481!19sChIJFRlbzJnJby4R7IWr-xXxIaA?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJFwrOlqlGcC4RlgKabuGWyY0,Pantai Moro,,,128,4.1,,,,,,,https://lh3.ggpht.com/p/AC9h4npiDY8JHw0_eV0iZs1DIaRvJ0-CaOrzRQCFZiiyGUVBXTRK9QQHe_LCIdQgBvZbmw6Qh4OeeO7phoDttv0Nk6j0971n6l0VoBvuyZ81LWauLWQlrpDtBeRONv65Meef2c7sDwU=s1024,Pantai,Pantai,,,Open All Days,"Gubugsari, Gempolsewu, Kec. Rowosari, Kabupaten Kendal, Jawa Tengah 51354","tower, pemandangan, foto",https://www.google.com/maps/place/Pantai+Moro/data=!4m7!3m6!1s0x2e7046a996ce0a17:0x8dc996e16e9a0296!8m2!3d-6.9047941!4d110.0429701!16s%2Fg%2F11cmsctz1p!19sChIJFwrOlqlGcC4RlgKabuGWyY0?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJ1yqxlko3ZS4R3ogbGA3exYQ,Pantai Sawangan Ayah Kebumen,Sawangan Adventure adalah sebuah objek wisata alam yang menyuguhkan keindahan alam alami dan buatan,,347,4.4,"Name: Pantai Sawangan
Link: https://www.google.com/maps/search/Pantai+Sawangan/@-7.7586175,109.3987357?authuser=0&hl=id&entry=ttu
Reviews: 321 reviews

Name: BUKIT PANDANG BANJARAN
Link: https://www.google.com/maps/search/BUKIT+PANDANG+BANJARAN/@-7.757885,109.41534829999999?authuser=0&hl=id&entry=ttu
Reviews: 316 reviews

Name: Curug Sawangan
Link: https://www.google.com/maps/search/Curug+Sawangan/@-7.756800699999999,109.3983378?authuser=0&hl=id&entry=ttu
Reviews: 119 reviews

Name: Kantor Pengelola Pantai Sawangan Adventure
Link: https://www.google.com/maps/search/Kantor+Pengelola+Pantai+Sawangan+Adventure/@-7.758624999999999,109.398733?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews

Name: Gadungan
Link: https://www.google.com/maps/search/Gadungan/@-7.759917499999999,109.3973839?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,0813-5730-0476,,Pantai Sawangan Ayah Kebumen (Pemilik),https://www.google.com/maps/contrib/114099831837862251301,https://lh3.ggpht.com/p/AF1QipNcpx9_YuroQHD03-3Q6SvVb5OxvetSaFP6becK=s1024,Tujuan Wisata,Tujuan Wisata,07.00-17.00,,Open All Days,"Tj. Nagasari, Karangduwur, Kec. Ayah, Kabupaten Kebumen, Jawa Tengah 54473","pemandangan, goa, orang, bukit, parkir, sunset, foto, keindahan, selatan, tiket",https://www.google.com/maps/place/Pantai+Sawangan+Ayah+Kebumen/data=!4m7!3m6!1s0x2e65374a96b12ad7:0x84c5de0d181b88de!8m2!3d-7.7591396!4d109.40056!16s%2Fg%2F11c30r7sgy!19sChIJ1yqxlko3ZS4R3ogbGA3exYQ?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJbQSMnjLDey4RQcAmMj2WWX0,Pantai Puyangan,,,47,4.8,,,,,,,https://lh3.ggpht.com/p/AC9h4nqz_5bXXfA6iZrGytxgupCgp2VIaqXTKNFSdBRMjDTXA88qHGOkeG8zJUfPQqPpFhu9ZUY4ria9O1g0HsfT9vI4qaxXoEA_YwSd0YgZkZBzAufc_j-TEXmA1oVVgep40yMUHX2I=s1024,Pantai,Pantai,,,Open All Days,"Gunturharjo, Kec. Paranggupito, Kabupaten Wonogiri, Jawa Tengah 57678","barat, bukit, pemandangan, jalan setapak, pintu, tebing, kebersihan, ombak",https://www.google.com/maps/place/Pantai+Puyangan/data=!4m7!3m6!1s0x2e7bc3329e8c046d:0x7d59963d3226c041!8m2!3d-8.2113062!4d110.9011858!16s%2Fg%2F11gfdjsl4w!19sChIJbQSMnjLDey4RQcAmMj2WWX0?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJn1lYnm83ZS4Rwgcdz9GzG3U,"Pantai Pedalen, Kebumen",,,194,4.3,"Name: Bukit Pandang Pedalen
Link: https://www.google.com/maps/search/Bukit+Pandang+Pedalen/@-7.7318066,109.39130329999999?authuser=0&hl=id&entry=ttu
Reviews: 8 reviews

Name: TELUK SI GUPIT
Link: https://www.google.com/maps/search/TELUK+SI+GUPIT/@-7.744072899999999,109.3879707?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews

Name: Pantai Karang Paruk Kidul
Link: https://www.google.com/maps/search/Pantai+Karang+Paruk+Kidul/@-7.7380882999999985,109.387715?authuser=0&hl=id&entry=ttu
Reviews: 4 reviews

Name: Pantai tebing/karang agung
Link: https://www.google.com/maps/search/Pantai+tebing%2Fkarang+agung/@-7.7403401,109.39555229999999?authuser=0&hl=id&entry=ttu
Reviews: 2 reviews

Name: Pantai Mekaran
Link: https://www.google.com/maps/search/Pantai+Mekaran/@-7.730657699999999,109.3915833?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",http://www.survive-giezag.org/,,1,"Pantai Pedalen, Kebumen (Pemilik)",,https://lh3.ggpht.com/p/AC9h4nrHQnxcJB8rrcOf2DSfTT0v4rPDFTApt0ZMzgaMzXR2eMm_zjHjLQ3c8A02w-Os7QO20dSwSPLNBd1HmOyeJ6S7huKFfgH5RReAnutF89ztrSqta6g5P5q0bVsK855bYhpC33A6dw=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"799R+59R, Jalan, Karangbolong, Argopeni, Ayah, Kebumen Regency, Central Java 54473","sunset, nelayan, pemandangan, ombak, bukit, selatan, hilal, tiket, piknik, sisi","https://www.google.com/maps/place/Pantai+Pedalen,+Kebumen/data=!4m7!3m6!1s0x2e65376f9e58599f:0x751bb3d1cf1d07c2!8m2!3d-7.7320068!4d109.3908752!16s%2Fg%2F11cjp6_p6s!19sChIJn1lYnm83ZS4Rwgcdz9GzG3U?authuser=0&hl=id&rclk=1",pantai jawa tengah
ChIJf_yBSdE7cC4RX2R8ZrHsj2o,Pantai Ujungnegoro,,,1679,4.4,"Name: Pantai Celong (Celong Beach)
Link: https://www.google.com/maps/search/Pantai+Celong+(Celong+Beach)/@-6.914824899999999,109.9323709?authuser=0&hl=id&entry=ttu
Reviews: 1010 reviews

Name: Pantai Cemoro Sewu
Link: https://www.google.com/maps/search/Pantai+Cemoro+Sewu/@-6.889482,109.78636859999999?authuser=0&hl=id&entry=ttu
Reviews: 853 reviews

Name: PANTAI MERAH PUTIH BATANG
Link: https://www.google.com/maps/search/PANTAI+MERAH+PUTIH+BATANG/@-6.885063499999999,109.7628352?authuser=0&hl=id&entry=ttu
Reviews: 176 reviews

Name: Pantai warung mbak lisa
Link: https://www.google.com/maps/search/Pantai+warung+mbak+lisa/@-6.8907202,109.7913883?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews

Name: Pantai Ryana
Link: https://www.google.com/maps/search/Pantai+Ryana/@-6.889880000000001,109.78571869999999?authuser=0&hl=id&entry=ttu
Reviews: 7 reviews",,,1,Pantai Ujungnegoro (Pemilik),,https://lh3.ggpht.com/p/AC9h4nowDHODmxKmcs4qPC2nu2W_fKComz0GDAU677ht3s0vsrrOuzxwUGQnWncNeXVDwzcXmOR4fkjSQDxKYpiFyM1A-sFkfJZkOTxk8yOQ0pzCPVmBEqhjqnOpWN0YPcJuJ9MEA7Sm=s1024,Tujuan Wisata,Tujuan Wisata,06.30-16.30,,Open All Days,"4Q5X+8F7, Rowokudo, Ujungnegoro, Kec. Kandeman, Kabupaten Batang, Jawa Tengah 51261","pemandangan, religi, ziarah, ombak, batang, utara, pantai sigandu, ikan asin, PLTU, syekh",https://www.google.com/maps/place/Pantai+Ujungnegoro/data=!4m7!3m6!1s0x2e703bd14981fc7f:0x6a8fecb1667c645f!8m2!3d-6.8917138!4d109.7986813!16s%2Fg%2F11h1dft0xs!19sChIJf_yBSdE7cC4RX2R8ZrHsj2o?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJvWi5pB7Rby4RPXktByaFTQY,Pantai Sumur Pandan,,,435,4.3,"Name: Pantai Sirkuit Widuri Pemalang
Link: https://www.google.com/maps/search/Pantai+Sirkuit+Widuri+Pemalang/@-6.860494900000001,109.38462279999999?authuser=0&hl=id&entry=ttu
Reviews: 3015 reviews

Name: Pantai Joko Tingkir
Link: https://www.google.com/maps/search/Pantai+Joko+Tingkir/@-6.8309861000000005,109.457235?authuser=0&hl=id&entry=ttu
Reviews: 1689 reviews

Name: OBYEK WISATA PANTAI WIDURI
Link: https://www.google.com/maps/search/OBYEK+WISATA+PANTAI+WIDURI/@-6.863272900000001,109.380313?authuser=0&hl=id&entry=ttu
Reviews: 501 reviews

Name: Pantai wisata Sumur Pandan
Link: https://www.google.com/maps/search/Pantai+wisata+Sumur+Pandan/@-6.8287963,109.4670558?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews

Name: Keramat sumur pandan
Link: https://www.google.com/maps/search/Keramat+sumur+pandan/@-6.8237186,109.4691028?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,0823-2525-45851,1,Pantai Sumur Pandan (Pemilik),,https://lh3.ggpht.com/p/AC9h4noBfn2ak3W1hpB0UOh2JeF4CDNHDPnW-3pOkqOJTJywItFRZuR9M57WAU3SqgoZKFunzGbzLuMykBfyXjRTFsZKtakvMquXt-zawSCcb_mQlXUZ458ehyRgRQsRZwSSnSwdVSM=s1024,Tujuan Wisata,Tujuan Wisata,09.00-17.00,,Open All Days,"5FG9+QVP, Unnamed Road, Tingkir, Nyamplungsari, Kec. Petarukan, Kabupaten Pemalang, Jawa Tengah 52362","pantainya, santai, pedagang, anak, pemandangan, angin, harga, kebersihan, warung, ayunan",https://www.google.com/maps/place/Pantai+Sumur+Pandan/data=!4m7!3m6!1s0x2e6fd11ea4b968bd:0x64d8526072d793d!8m2!3d-6.8230382!4d109.469708!16s%2Fg%2F11h4cxf4vp!19sChIJvWi5pB7Rby4RPXktByaFTQY?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJq6qqasXhcC4RsACQ-heYwWU,pantai cemara tanggul tlare,,,95,3.7,,,,,,,https://lh3.ggpht.com/p/AC9h4npjs92rQUFD1nZPgHtSetbAQJHJnGUpzsI8u5CRBnRbDAFpoMgE86VOiQeL0BmQI3Y7UIzRTxLRUVkJo34d4ouUQ8oDek33eifRM48LNxIfBjpVt1-xTjI0krO2lGkE1ILhgRXlxQ=s1024,Pantai,Pantai,,,Open All Days,"Rw. IV, Tanggultlare, Kec. Kedung, Kabupaten Jepara, Jawa Tengah 59463",cemara-cemaraan,https://www.google.com/maps/place/pantai+cemara+tanggul+tlare/data=!4m7!3m6!1s0x2e70e1c56aaaaaab:0x65c19817fa9000b0!8m2!3d-6.6484926!4d110.6473372!16s%2Fg%2F11g9wdw87x!19sChIJq6qqasXhcC4RsACQ-heYwWU?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJeTyLyaw5ZS4ROE3JXGJeNx0,Pantai Kewuk  Jawa Selatan (Cilacap),,,18,4.8,"Name: Pantai Congot Jetis
Link: https://www.google.com/maps/search/Pantai+Congot+Jetis/@-7.7229695000000005,109.392084?authuser=0&hl=id&entry=ttu
Reviews: 2574 reviews

Name: Pantai Jetis
Link: https://www.google.com/maps/search/Pantai+Jetis/@-7.718887700000001,109.3820574?authuser=0&hl=id&entry=ttu
Reviews: 937 reviews

Name: Pantai Bungso, Jetis
Link: https://www.google.com/maps/search/Pantai+Bungso%2C+Jetis/@-7.7199040000000005,109.38244370000001?authuser=0&hl=id&entry=ttu
Reviews: 208 reviews

Name: Pantai cemara sewu jetis cilacap
Link: https://www.google.com/maps/search/Pantai+cemara+sewu+jetis+cilacap/@-7.7159311,109.3701109?authuser=0&hl=id&entry=ttu
Reviews: 82 reviews

Name: Pantai Jetis Exotis
Link: https://www.google.com/maps/search/Pantai+Jetis+Exotis/@-7.7239131,109.3920993?authuser=0&hl=id&entry=ttu
Reviews: 36 reviews",,,1,Pantai Kewuk  Jawa Selatan (Cilacap) (Pemilik),,https://lh3.ggpht.com/p/AC9h4nrJPaoVXZKDrIgwT_Z5pbhpFzSFj88edhCl9cksNcuo3RVVd9nzpC7FXJZbr_m1HF-X5EQfOWSyE0XXV0S8LBIfNI-Wuvxut8PPTDUikmvL2Nfwpl7LF_lgwRtWaAoFIljmRYjthQ=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"79JH+J59, Jl. Pramuka, Area Sawah, Jetis, Kec. Nusawungu, Kabupaten Cilacap, Jawa Tengah 53283","pantainya, orang, luas",https://www.google.com/maps/place/Pantai+Kewuk+%EA%A6%A5%EA%A6%A4%EA%A7%80%EA%A6%A0%EA%A6%BC%EA%A6%8F%EA%A6%BC%EA%A6%AE%EA%A6%B8%EA%A6%8F%EA%A7%80+Jawa+Selatan+%28Cilacap%29/data=!4m7!3m6!1s0x2e6539acc98b3c79:0x1d375e625cc94d38!8m2!3d-7.7184528!4d109.3779959!16s%2Fg%2F11fszb3_xz!19sChIJeTyLyaw5ZS4ROE3JXGJeNx0?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJRa8eYSUxZS4RJSe4vDuBQM4,Pantai Pasir,,,102,4.4,"Name: Pantai Watu Bale Kebumen
Link: https://www.google.com/maps/search/Pantai+Watu+Bale+Kebumen/@-7.766216999999998,109.4412467?authuser=0&hl=id&entry=ttu
Reviews: 1848 reviews

Name: Pantai Wedi Putih
Link: https://www.google.com/maps/search/Pantai+Wedi+Putih/@-7.7357999,109.3896397?authuser=0&hl=id&entry=ttu
Reviews: 109 reviews

Name: Pantai Lampon Kebumen
Link: https://www.google.com/maps/search/Pantai+Lampon+Kebumen/@-7.771322999999999,109.4357273?authuser=0&hl=id&entry=ttu
Reviews: 25 reviews

Name: TELUK SI GUPIT
Link: https://www.google.com/maps/search/TELUK+SI+GUPIT/@-7.744072899999999,109.3879707?authuser=0&hl=id&entry=ttu
Reviews: 6 reviews

Name: Pantai Teluk Karang Jonggol Tegong#watubale
Link: https://www.google.com/maps/search/Pantai+Teluk+Karang+Jonggol+Tegong%23watubale/@-7.7666755,109.4435906?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews",http://www.survive-giezag.org/,,1,Pantai Pasir (Pemilik),,https://lh3.ggpht.com/p/AC9h4nrI3b0ve5lYFpft0nH7DtIafwCouejInH2s3k_JzldeGA1knA94iA1VaG4F16vs9_C7qmLdHZdlyX8gYyBOm3UyE_6TyPQo3OKmY6sbrj-D9ZyXYTzSG4y7WJWNe40ibI-ukVsX=s1024,Tujuan Wisata,Tujuan Wisata,09.00-18.00,,Open All Days,"6CJP+HFV, Hutan, Pasir, Kec. Ayah, Kabupaten Kebumen, Jawa Tengah 54473","nelayan, ombak, pemandangan, parkir, alami, pelelangan, desa, bukit",https://www.google.com/maps/place/Pantai+Pasir/data=!4m7!3m6!1s0x2e653125611eaf45:0xce40813bbcb82725!8m2!3d-7.7685119!4d109.4361643!16s%2Fg%2F11bx0k0yqd!19sChIJRa8eYSUxZS4RJSe4vDuBQM4?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJjxPuX0vvcC4R2M9ngodrFSw,Pantai Istambul,,,177,4.4,"Name: Pantai Glagah Wangi Istambul
Link: https://www.google.com/maps/search/Pantai+Glagah+Wangi+Istambul/@-6.8542144,110.5185865?authuser=0&hl=id&entry=ttu
Reviews: 1208 reviews

Name: Pantai Morodemak Bonang
Link: https://www.google.com/maps/search/Pantai+Morodemak+Bonang/@-6.8199099,110.544162?authuser=0&hl=id&entry=ttu
Reviews: 248 reviews

Name: Pantai timbulsloko
Link: https://www.google.com/maps/search/Pantai+timbulsloko/@-6.8900958,110.5045049?authuser=0&hl=id&entry=ttu
Reviews: 11 reviews

Name: Pantai Ujung
Link: https://www.google.com/maps/search/Pantai+Ujung/@-6.8354639,110.5224097?authuser=0&hl=id&entry=ttu
Reviews: 10 reviews

Name: tambak bulusan karang tengah demak indonesia
Link: https://www.google.com/maps/search/tambak+bulusan+karang+tengah+demak+indonesia/@-6.8513547,110.53048419999999?authuser=0&hl=id&entry=ttu
Reviews: 8 reviews",,0822-4066-1991,1,Pantai Istambul (Pemilik),,https://lh3.ggpht.com/p/AC9h4nrjruN-ZSC5rdmtg3c7usN5qpjhk997pfNrTm8uGrTz3hW6rlHJsTzai7u0u0w9o1ap-zJEe89xfzoTshoBoBUR8kV-lQIIN39zIBsTYEpt4tGcyLpgutLg0XzCAYElWx7LDZikBg=s1024,Tujuan Wisata,Tujuan Wisata,09.00-17.00,,Open All Days,"4GWF+5J3, Tambakgembolo, Tambakbulusan, Kec. Karangtengah, Kabupaten Demak, Jawa Tengah 59561","perahu, tiket, hutan mangrove, anak, parkir, tarif, daerah, orang, perjalanan",https://www.google.com/maps/place/Pantai+Istambul/data=!4m7!3m6!1s0x2e70ef4b5fee138f:0x2c156b878267cfd8!8m2!3d-6.8546052!4d110.5240579!16s%2Fg%2F11fnt5qr0r!19sChIJjxPuX0vvcC4R2M9ngodrFSw?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJJ4p618fMei4ROCIiDnf6KA8,Pantai Petanahan,,,729,4.2,,,,,,,https://lh3.ggpht.com/p/AC9h4nroiS4fS4dcrWz9kdGbo3W9I8Bl6Iec3KfYQGxrQ3n2YZ5i7eCPgY3tCPEZWm3-QBklTpemMDt2Fw_nu0XcK6PeM6DwKZfmYsHe3yxvTeLHdR53b9rbb8PCicTUYf7dv9_tHRDu=s1024,Pantai,Pantai,,,Open All Days,"Karanggadung, Kec. Petanahan, Kabupaten Kebumen, Jawa Tengah","luas, tiket, selatan, wisata, pungli, bermain, pemandangan, pecel, pedagang, senja",https://www.google.com/maps/place/Pantai+Petanahan/data=!4m7!3m6!1s0x2e7accc7d77a8a27:0xf28fa770e222238!8m2!3d-7.7744444!4d109.5808333!16s%2Fg%2F11b_2mf3_9!19sChIJJ4p618fMei4ROCIiDnf6KA8?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJMcXBciQ7cC4R_hBpOuCB8q8,Pantai Sukaria Depok,,,367,4.3,"Name: Pantai Songbrong
Link: https://www.google.com/maps/search/Pantai+Songbrong/@-6.8904046999999995,109.79032679999999?authuser=0&hl=id&entry=ttu
Reviews: 84 reviews

Name: Pantai Depok
Link: https://www.google.com/maps/search/Pantai+Depok/@-6.890708000000001,109.792733?authuser=0&hl=id&entry=ttu
Reviews: 54 reviews

Name: Pantai Muara Reja
Link: https://www.google.com/maps/search/Pantai+Muara+Reja/@-6.8856056,109.7647597?authuser=0&hl=id&entry=ttu
Reviews: 50 reviews

Name: Putra sukaria 3 (PS3)
Link: https://www.google.com/maps/search/Putra+sukaria+3+(PS3)/@-6.8884029,109.77617479999999?authuser=0&hl=id&entry=ttu
Reviews: 4 reviews

Name: WISATA
Link: https://www.google.com/maps/search/WISATA/@-6.889368999999999,109.7790022?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews",,,1,Pantai Sukaria Depok (Pemilik),,https://lh3.ggpht.com/p/AC9h4npY6whAoOl1TuQ-m7MWrrkvL5tZdrB7qj959uf6FCqEaJdIPINxw3HuADl72YzkrfoBkUn142syaB168jJzj85Inlg1PQ3GLXI2jUXfJDoElCNkJVyECdvfqw4uzslgbO9PKSY=s1024,Tujuan Wisata,Tujuan Wisata,07.00-19.00,,Open All Days,"4Q6G+QH2, Depok I, Depok, Kec. Kandeman, Kabupaten Batang, Jawa Tengah 51261","sore, minuman, pagi, sunrise, sejuk, cafe, toilet, pantai sigandu batang, tempe, warung",https://www.google.com/maps/place/Pantai+Sukaria+Depok/data=!4m7!3m6!1s0x2e703b2472c1c531:0xaff281e03a6910fe!8m2!3d-6.888106!4d109.77639!16s%2Fg%2F11ddxxrb_j!19sChIJMcXBciQ7cC4R_hBpOuCB8q8?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJq6qq6vbJei4RrLHI7umSW1E,Bukit Pantai Menganti,Untuk info bisa WA 085601284022,,5814,4.6,"Name: Pantai Menganti Kebumen
Link: https://www.google.com/maps/search/Pantai+Menganti+Kebumen/@-7.772553399999999,109.41268149999999?authuser=0&hl=id&entry=ttu
Reviews: 4411 reviews

Name: Jembatan Merah Menganti
Link: https://www.google.com/maps/search/Jembatan+Merah+Menganti/@-7.774793000000001,109.4107581?authuser=0&hl=id&entry=ttu
Reviews: 1176 reviews

Name: Bukit Camping Menganti Beach
Link: https://www.google.com/maps/search/Bukit+Camping+Menganti+Beach/@-7.7731851999999995,109.41349459999999?authuser=0&hl=id&entry=ttu
Reviews: 90 reviews

Name: Mercusuar Menganti
Link: https://www.google.com/maps/search/Mercusuar+Menganti/@-7.7751402,109.4124063?authuser=0&hl=id&entry=ttu
Reviews: 13 reviews

Name: Reservasi penginapan pantai menganti kebumen
Link: https://www.google.com/maps/search/Reservasi+penginapan+pantai+menganti+kebumen/@-7.7613293,109.4120502?authuser=0&hl=id&entry=ttu
Reviews: 1 reviews",,0813-9080-27483,,Bukit Pantai Menganti (Pemilik),https://www.google.com/maps/contrib/117988911755092476448,https://lh3.ggpht.com/p/AF1QipMcPUyFCYOoOR3uSHnt4TUnrZgailr5rdLbHWG4=s1024,Tujuan Wisata,"Tujuan Wisata, Hotel Resor",,,Open All Days,"Jl. Pantai Menganti, Tj. Karangboto, Karangduwur, Kec. Ayah, Kabupaten Kebumen, Jawa Tengah 54473","pemandangan, tebing, ombak, hati, seafood, turunan, gazebo, batu karang, pelelangan, pick up",https://www.google.com/maps/place/Bukit+Pantai+Menganti/data=!4m7!3m6!1s0x2e7ac9f6eaaaaaab:0x515b92e9eec8b1ac!8m2!3d-7.7744592!4d109.4142989!16s%2Fg%2F11b6b5l_yt!19sChIJq6qq6vbJei4RrLHI7umSW1E?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJMWInIuYjdy4RDnCSNBCDZY4,Wisata Pantai Nyamplung,Wisata Alam dengan nuansa pantai berpasir putih,,547,4.1,"Name: Pantai Karangjahe
Link: https://www.google.com/maps/search/Pantai+Karangjahe/@-6.6873643,111.4119539?authuser=0&hl=id&entry=ttu
Reviews: 15733 reviews

Name: Pantai Binangun
Link: https://www.google.com/maps/search/Pantai+Binangun/@-6.6492282,111.4668037?authuser=0&hl=id&entry=ttu
Reviews: 1103 reviews

Name: Pantai swalan
Link: https://www.google.com/maps/search/Pantai+swalan/@-6.6940398,111.3932153?authuser=0&hl=id&entry=ttu
Reviews: 20 reviews

Name: Pantai Nyamplung Sluke
Link: https://www.google.com/maps/search/Pantai+Nyamplung+Sluke/@-6.6287487,111.50231980000001?authuser=0&hl=id&entry=ttu
Reviews: 4 reviews

Name: Camping Ground Pantai Nyamplung
Link: https://www.google.com/maps/search/Camping+Ground+Pantai+Nyamplung/@-6.6920625,111.4014375?authuser=0&hl=id&entry=ttu
Reviews: No Reviews reviews",,,,Wisata Pantai Nyamplung (Pemilik),https://www.google.com/maps/contrib/106346904575167713820,https://lh3.ggpht.com/p/AF1QipO2hEVE_DF4AZUc-xyO0Num5fzyalTZYY5TICJD=s1024,Tujuan Wisata,Tujuan Wisata,06.00-17.00,,Open All Days,"Desa, Tritunggal, Kec. Rembang, Kabupaten Rembang, Jawa Tengah 59219","sunset, pemandangan, nelayan, alami, motor, luas, bibir pantai, foto, tiket, keindahan",https://www.google.com/maps/place/Wisata+Pantai+Nyamplung/data=!4m7!3m6!1s0x2e7723e622276231:0x8e6583103492700e!8m2!3d-6.692043!4d111.400249!16s%2Fg%2F11b90fk0hp!19sChIJMWInIuYjdy4RDnCSNBCDZY4?authuser=0&hl=id&rclk=1,pantai jawa tengah
ChIJmfMK-DHDey4RX3nRXmM4c7Y,Pantai Kwaru Gunturharjo Paranggupito Wonogiri,,,186,4.5,"Name: Pantai Nampu
Link: https://www.google.com/maps/search/Pantai+Nampu/@-8.2104915,110.9034865?authuser=0&hl=id&entry=ttu
Reviews: 3928 reviews

Name: Pantai Kali Mirah
Link: https://www.google.com/maps/search/Pantai+Kali+Mirah/@-8.2055724,110.8717126?authuser=0&hl=id&entry=ttu
Reviews: 131 reviews

Name: Desa Wisata Paranggupito
Link: https://www.google.com/maps/search/Desa+Wisata+Paranggupito/@-8.1629988,110.8513929?authuser=0&hl=id&entry=ttu
Reviews: 49 reviews

Name: Bukit Pantai Sembukan
Link: https://www.google.com/maps/search/Bukit+Pantai+Sembukan/@-8.204589,110.84272?authuser=0&hl=id&entry=ttu
Reviews: 43 reviews

Name: Pantai Jujugan Wetan
Link: https://www.google.com/maps/search/Pantai+Jujugan+Wetan/@-8.2029285,110.83747199999999?authuser=0&hl=id&entry=ttu
Reviews: 42 reviews",,,1,Pantai Kwaru Gunturharjo Paranggupito Wonogiri (Pemilik),,https://lh3.ggpht.com/p/AC9h4nqrNXVSplHVQ1IJKfUNNIqi9KUBAG1IWUa1EoGqBBYaQtr1dgqvdJioPV7e0Pi81k0lPQKwchyI1b81FsZMWtzE-P0BRRu6e6oaz36KKU7N7C6SC2jLPnaZRrte3zm32PZIhtjmTQ=s1024,Tujuan Wisata,Tujuan Wisata,Buka 24 jam,,Open All Days,"QVQW+GRR, Petir, Gunturharjo, Kec. Paranggupito, Kabupaten Wonogiri, Jawa Tengah 57678","air terjun, parkir, ombaknya, batu, pemandangan, tiket, warga, kantin, air tawar, tahu",https://www.google.com/maps/place/Pantai+Kwaru+Gunturharjo+Paranggupito+Wonogiri/data=!4m7!3m6!1s0x2e7bc331f80af399:0xb67338635ed1795f!8m2!3d-8.2111416!4d110.8970096!16s%2Fg%2F11c1tk7kdz!19sChIJmfMK-DHDey4RX3nRXmM4c7Y?authuser=0&hl=id&rclk=1,pantai jawa tengah
